source_id,title,authors,publication_year,venue,doi,pmid,arxiv_id,other_identifier,source_url,pdf_url,local_path,access_date,license_type,license_url,usage_status,inclusion_status,inclusion_reason,exclusion_reason,expected_content_hash,source_type,study_type,population,intervention,comparator,outcome_notes,notes
oncology-guzel-2026-comparison-of-6-cycles-with-4,Comparison of 6 cycles with 4 cycles of chemotherapy and atezolizumab in the first-line treatment of ES-SCLC: a retrospective multicenter analysis.,Halil Göksel Güzel; Derya Kıvrak Salim; Saadettin Kılıçkap; Yasemin Kemal; Cengiz Akosman; Çağlar Köseoğlu; Alper Coşkun; Seval Orman; Safa Can Efil; Onur Baş; Esra Zeynelgil; Halil Çelik; Aytaç Terzi; Tuba Karaçelik; Nuri Karadurmuş; Erdem Çubukçu; Tuğba Başoğlu Tüylü; Burak Bilgin; Mustafa Erman; Serdar Karakaya; Kadir Eser; Elif Atağ; Melek Karakurt Eryılmaz; Banu Öztürk,2026,The oncologist,10.1093/oncolo/oyag092,41838398,,PMC13049592,https://pmc.ncbi.nlm.nih.gov/articles/PMC13049592/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13049592.1/PMC13049592.1.pdf?md5=189f774f3d17ff8fd5d7e21b082c6a60,PMC13049592.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:0e28d61e069afa500bc92f9be79641212eec700ed6d5e56972e6154108f94cc9,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-xu-2026-the-neutrophil-net-axis-in-imm,"The Neutrophil-NET Axis in Immune Checkpoint Inhibitor Resistance in Non-Small Cell Lung Cancer: Roles, Biomarkers and Therapeutic Opportunities.",Geng Xu; Bing Wang; Elisa Giovannetti,2026,Biomolecules,10.3390/biom16030400,41897336,,PMC13023653,https://pmc.ncbi.nlm.nih.gov/articles/PMC13023653/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13023653.1/PMC13023653.1.pdf?md5=26382f34581097968a951462adbbd5ea,PMC13023653.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:04b6ad686954d66f8b867577ad1dd54856f58cb370215609c71e2591f99c1bcb,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-hou-2026-kukoamine-b-inhibits-emt-in-lu,Kukoamine B Inhibits EMT in Lung Adenocarcinoma Cells by Regulating Intracellular PD-L1-Mediated p65 Nuclear Translocation.,Congyan Hou; Jingqin Chen; Lisheng Zhang; Qiuyin Huang; Junnuo Xu; Ren Zhang; Yanli He,2026,Biology,10.3390/biology15050435,41823862,,PMC12984737,https://pmc.ncbi.nlm.nih.gov/articles/PMC12984737/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12984737.1/PMC12984737.1.pdf?md5=1ad8f82a2ba6e29247cf9e250772b84b,PMC12984737.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:b6986a0dcbd5cbf6be934fd572443a9f742ead582c20584e0fb93933f059f9b1,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-li-2026-in-silico-design-of-the-multi,In silico design of the multi-epitope vaccine for lung adenocarcinoma based on hub gene-derived neoantigens.,Shaoshuai Li; Minjia Huang; Liqiu Jia; Siyu Liu; Xueting Sun; Daxia Cai; Yanping Su; Minjiang Chen; Chenying Lu; Jiansheng Huang; Jianfei Tu; Jiansong Ji,2026,BMC cancer,10.1186/s12885-026-15765-1,41792674,,PMC13077948,https://pmc.ncbi.nlm.nih.gov/articles/PMC13077948/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13077948.1/PMC13077948.1.pdf?md5=308659cc1cfdc9bcd269b98c4b8a7f70,PMC13077948.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:05e9782fbac0b7250f77491e02b068bbb3b7cf4c99021091cf485bdd13ea7c22,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-shukuya-2026-advances-in-pharmacological-tr,Advances in Pharmacological Treatment of Thoracic Malignancies.,Takehito Shukuya; Kazuhisa Takahashi,2026,Juntendo medical journal,10.14789/ejmj.JMJ25-0049-R,42211160,,PMC13212547,https://pmc.ncbi.nlm.nih.gov/articles/PMC13212547/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13212547.1/PMC13212547.1.pdf?md5=5c825218adfc76992e0f774b5cbf75f9,PMC13212547.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:5542006d573a0332499e7ae9268588ca46216572c8a570946b4fcbd6efc9237d,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-planel-2026-pd-1-blockade-does-not-enhance,PD-1 blockade does not enhance alloimmunization after allogeneic dendritic cell vaccination in cancer patients.,Severine Planel; Guillaume Vayssière; Gianni Maggipinto; Estelle Leplus; Karine Laulagnier; Florence Renard; Francoise Myster; Marie Gerard; Ingel Demedts; Kristof Cuppens; Elvire Pons-Tostivint; Els Wauters; Frank J Borm; Anne Sibille; Benoît Colinet; Maurice Pérol; Willemijn S M E Theelen; Bonne Biesma; Charlotte Van De Kerkhove; Eva Buchmeier; Friederike C Althoff; Sofie Derijcke; Denis Moro-Sibilot; Frédérique Cantero; Laurence Chaperot; Philippe Saas; Marcin Skrzypski; Johan Vansteenkiste; Joël Plumas,2026,Frontiers in immunology,10.3389/fimmu.2026.1763434,41859082,,PMC12995621,https://pmc.ncbi.nlm.nih.gov/articles/PMC12995621/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12995621.1/PMC12995621.1.pdf?md5=8d2ccb030c90e26743bdd32d2944a64a,PMC12995621.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:e372f028ef426f7645c84733404cf96c37d1cd4eb2be103c52ec012903534bd0,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-cioti-2026-scars-that-speak-unraveling-th,Scars That Speak: Unraveling the Oncogenic Aftermath of Pulmonary Tuberculosis-A Narrative Review.,Cristina Cioti; Miruna Cristian Gherase; Irina Tica; Gabriela Fricatel; Elena Ciciu; Oana Cristina Arghir,2026,Journal of clinical medicine,10.3390/jcm15051966,41827383,,PMC12985596,https://pmc.ncbi.nlm.nih.gov/articles/PMC12985596/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12985596.1/PMC12985596.1.pdf?md5=7e670d30bd905b95156a0991ea6d4c38,PMC12985596.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:5d38eb69867b624b2b72bfdfa824c2dc9ebd283f02ca06fdb23e25b4c60c7a20,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-zhang-2026-successful-management-of-fulmi,Successful Management of Fulminant Immune Checkpoint Inhibitor-Associated Myocarditis Amid Corticosteroid Constraints and Clinical-Biomarker Dissociation.,Yunting Zhang; Yanwen Fang; Lifang Zhang; Wenjing Wu; Jingang Zheng,2026,JACC. Case reports,10.1016/j.jaccas.2025.106787,41553325,,PMC13100520,https://pmc.ncbi.nlm.nih.gov/articles/PMC13100520/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13100520.1/PMC13100520.1.pdf?md5=d436c565ec41cbdfbd8536647024917d,PMC13100520.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:ec87727c5dc23468abfcd96b3e15b001afb792e28c87dd22c5f191c9a3efd7e4,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-huang-2026-the-b-cell-autoantibody-axis-i,The B-cell-autoantibody axis in lung cancer immunity.,Yan Huang; Haoyue Hu; Ruoyu Sun; Yi Wang,2026,Theranostics,10.7150/thno.131046,41799207,,PMC12964384,https://pmc.ncbi.nlm.nih.gov/articles/PMC12964384/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12964384.1/PMC12964384.1.pdf?md5=7ce12c49e80e4ce19424cc9367a671d5,PMC12964384.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:477102ce43597aab8ce61e18b037e4c48f3e16d8917659c3b3872dc99807e7ba,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-rouvinov-2026-evaluating-the-therapeutic-imp,Evaluating the Therapeutic Impact of Immune Checkpoint Inhibitors in the Management of Brain Metastases from Non-Small Cell Lung Cancer.,Keren Rouvinov; Rashad Naamneh; Alexander Yakobson; Arina Soklakova; Wenad Najjar; Mahmoud Abu Amna; Mohnnad Asla; Ashraf Abu Jama; Nashat Abu Yasin; Mhammad Abu Juda; Sofyan Abu Freih; Yotam Malek; Walid Shalata,2026,Biomedicines,10.3390/biomedicines14030566,41898213,,PMC13024657,https://pmc.ncbi.nlm.nih.gov/articles/PMC13024657/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13024657.1/PMC13024657.1.pdf?md5=49a97ebbfa8ba5b5da02eab0f3a0144e,PMC13024657.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:9917fbf58b485c8e486eacc6d75bdec437f689a7fea689b26d56d08d9d87a626,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-panagiotou-2026-serum-soluble-receptor-for-adv,Serum-Soluble Receptor for Advanced Glycation End Products as a Potential Biomarker in Lung Cancer Patients.,Emmanouil Panagiotou; Anastasia Georganta; Efstathios Garoflos; Eleftheria Karaviti; Dimitra Karaviti; Athanasios Kontogiannis; Sofia Chorianopoulou; Elias Kotteas; Nikolaos Syrigos; Melpomeni Peppa,2026,Journal of personalized medicine,10.3390/jpm16030140,41893008,,PMC13028320,https://pmc.ncbi.nlm.nih.gov/articles/PMC13028320/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13028320.1/PMC13028320.1.pdf?md5=af3e0442f4a117fe636d12ad5b9783b9,PMC13028320.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:50e17be3c22c08fb1999b00770d80e4dcb73ef2bc931fe23c01bc5a82c5d4472,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-sun-2026-association-of-endocrine-immun,Association of endocrine immune-related adverse events with progression-free survival in advanced non-small cell lung cancer treated with PD-1/PD-L1 inhibitors with or without anlotinib.,Furong Sun; Yuzhu Gao; Xiaoyan Zheng; Jie Hua; Shouzhen Liu; Dong Cao; Jianping Zhou,2026,Frontiers in oncology,10.3389/fonc.2026.1701750,41847701,,PMC12989326,https://pmc.ncbi.nlm.nih.gov/articles/PMC12989326/,https://pmc-oa-opendata.s3.amazonaws.com/PMC12989326.1/PMC12989326.1.pdf?md5=b95c47bddb703f1dc204902f03d85a2e,PMC12989326.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:c19019884843e71fe84e913489e036ae543293933d8efbcb31fcb16e7388602f,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
